#     id           name           mass (kg)               X (m)               Y (m)               Z (m)            VX (m/s)            VY (m/s)            VZ (m/s)
     526         Isonoe  0.000000000000e+00  6.351932082157e+11 -4.088914393921e+11 -1.681982818047e+10  4.507899024477e+03  1.187320378815e+04  2.364498437486e+02
     527      Praxidike  0.000000000000e+00  6.418146491814e+11 -3.723929589818e+11 -1.971192889875e+10  9.871029074742e+03  1.174361141520e+04 -6.645872550954e+02
     528        Autonoe  0.000000000000e+00  6.572839226774e+11 -3.955373339931e+11 -5.302388060842e+09  4.176154898644e+03  1.041088096459e+04  2.683240261958e+02
     529         Thyone  0.000000000000e+00  6.625570382869e+11 -3.786922575863e+11 -2.565741959574e+10  7.402539913953e+03  9.971438410358e+03  7.218007468972e+01
     530       Hermippe  0.000000000000e+00  6.456981160029e+11 -3.684752648253e+11 -1.938738652106e+10  9.087332075116e+03  1.160873707686e+04  9.611580502568e+02
     531          Aitne  0.000000000000e+00  6.249843398467e+11 -3.892510948522e+11 -1.754132811167e+10  5.488408892450e+03  1.442285922131e+04 -5.111093011538e+02
     532       Eurydome  0.000000000000e+00  6.254801250496e+11 -3.836228533270e+11 -1.932855267358e+10  8.012817061613e+03  1.422095911196e+04 -8.494314431469e+02
     533        Euanthe  0.000000000000e+00  6.527378237245e+11 -3.687349600274e+11 -2.506089086784e+10  8.212200581537e+03  1.039258039810e+04 -2.294548022871e+02
     534        Euporie  0.000000000000e+00  6.304753191014e+11 -3.705340517620e+11 -1.592338219084e+10  8.265552165626e+03  1.317453131221e+04  1.182464868811e+03
     535       Orthosie  0.000000000000e+00  6.270616261626e+11 -4.061578311358e+11  6.410207289194e+08  5.340622375530e+03  1.254569901691e+04  4.051286143484e+02
     536         Sponde  0.000000000000e+00  6.605740614593e+11 -3.859537011347e+11 -2.080053191298e+10  6.714091458690e+03  9.410285803996e+03 -1.533792046231e+03
     537           Kale  0.000000000000e+00  6.169593437104e+11 -3.982170054445e+11 -1.827467775689e+10  5.802544809309e+03  1.337433030545e+04  6.593926367602e+01
     538       Pasithee  0.000000000000e+00  6.304069854430e+11 -4.121055804596e+11 -1.158380350599e+10  5.163126974192e+03  1.261190308764e+04 -6.813171009263e+02
     539       Hegemone  0.000000000000e+00  6.647592545875e+11 -4.006530210580e+11 -4.867930151143e+08  5.852294876087e+03  1.013377228306e+04 -6.061176976216e+01
     540          Mneme  0.000000000000e+00  6.205101772646e+11 -3.784983757961e+11 -2.546444375625e+10  7.250032650404e+03  1.359897479189e+04  4.002857959331e+00
     541          Aoede  0.000000000000e+00  6.265219701033e+11 -3.823613970869e+11 -3.805510543049e+09  7.773934683870e+03  1.432126215419e+04 -9.558350769129e+02
     542      Thelxinoe  0.000000000000e+00  6.506396475364e+11 -3.625598515614e+11 -9.581967869553e+09  8.305630760389e+03  1.162205945485e+04 -1.282185931774e+03
     543          Arche  0.000000000000e+00  6.256593960870e+11 -3.931377058070e+11 -1.581113788877e+10  5.855726480061e+03  1.447853648301e+04 -6.636256476382e+02
     544     Kallichore  0.000000000000e+00  6.599001004080e+11 -3.872091307050e+11 -9.426593663237e+09  6.563957648347e+03  8.853761892438e+03 -4.812507667531e+02
     545         Helike  0.000000000000e+00  6.329399282322e+11 -4.019294355157e+11 -2.114112958671e+10  4.556906702433e+03  1.313389343697e+04  7.254154395148e+01
     546          Carpo  0.000000000000e+00  6.376625026875e+11 -4.004910623338e+11 -3.189879081139e+10  8.138079481200e+03  1.165284340165e+04 -3.267364149962e+02
     547       Eukelade  0.000000000000e+00  6.498858408209e+11 -3.563428384963e+11 -1.548865085521e+10  8.152613029477e+03  1.174248310442e+04 -6.997964979214e+02
     548        Cyllene  0.000000000000e+00  6.248412556649e+11 -3.834394445653e+11 -1.473608241859e+10  8.574865663292e+03  1.379476023893e+04 -1.167337452074e+03
     549           Kore  0.000000000000e+00  6.621635135710e+11 -3.662563102183e+11 -1.760539733693e+10  7.920621278706e+03  1.116419073112e+04  1.033222397166e+03
     550          Herse  0.000000000000e+00  6.307351134020e+11 -4.026879317508e+11 -9.255941414223e+09  4.290989811078e+03  1.273067135134e+04 -6.214463509694e+02
     551         2010J1  0.000000000000e+00  6.636134215787e+11 -3.904519503168e+11 -1.032428840350e+10  6.556622880613e+03  9.378082484465e+03  4.247917582110e+02
     552         2010J2  0.000000000000e+00  6.300271491285e+11 -3.688111882769e+11 -2.324992815299e+10  8.334089140987e+03  1.293904890964e+04  5.327842116060e+02
     553            Dia  0.000000000000e+00  6.417961042941e+11 -3.982217106329e+11 -1.268883451137e+10  9.090440764519e+03  1.084129000037e+04  1.126105348937e+03
     554         2016J1  0.000000000000e+00  6.233877255653e+11 -3.771908736658e+11 -3.701284679316e+09  6.913575219905e+03  1.383229595682e+04 -1.208519090012e+03
     555        2003J18  0.000000000000e+00  6.442024855164e+11 -3.679140494282e+11 -4.620736759468e+09  8.912269533386e+03  1.220957377214e+04 -1.293716196292e+03
     556         2011J2  0.000000000000e+00  6.251237725765e+11 -3.966274967255e+11 -2.426695041989e+10  5.992218046727e+03  1.397007231693e+04 -4.790742718837e+01
     557         Eirene  0.000000000000e+00  6.194745346398e+11 -3.927792662012e+11 -5.538456466137e+09  6.613408815310e+03  1.393727236567e+04 -1.205395966721e+02
     558  Philophrosyne  0.000000000000e+00  6.585073086802e+11 -3.641211342072e+11 -2.830306762453e+10  7.605301575924e+03  1.069247198066e+04 -4.670338374850e+02
     559         2017J1  0.000000000000e+00  6.458649131515e+11 -3.571965878930e+11 -2.991782114216e+10  7.985386806873e+03  1.216863299137e+04 -3.962670809162e+02
     560        Eupheme  0.000000000000e+00  6.406852850341e+11 -3.999825374356e+11 -7.143379660342e+09  3.891045880496e+03  1.314898284706e+04  7.363374597566e+02
     561        2003J19  0.000000000000e+00  6.606481059470e+11 -3.619311506481e+11 -7.097588171057e+09  7.948172470549e+03  1.095394505249e+04  3.525971474600e+01
     562       Valetudo  0.000000000000e+00  6.542015213130e+11 -3.884666702451e+11 -5.747191528508e+09  7.705296379629e+03  1.495010553469e+04 -8.235907124112e+02
     563         2017J2  0.000000000000e+00  6.649254165550e+11 -3.941771088848e+11 -6.987065988868e+09  5.215972838427e+03  1.006315845871e+04 -4.817365529277e+02
     564         2017J3  0.000000000000e+00  6.277655050898e+11 -3.758944794824e+11 -2.278541042442e+10  7.276100716134e+03  1.425717151818e+04  1.831043979261e+02
     565         Pandia  0.000000000000e+00  6.531063311278e+11 -3.809229239087e+11 -1.077369276816e+10  5.062439505118e+03  1.438662072591e+04 -1.677560451411e+03
     566         2017J5  0.000000000000e+00  6.250652792805e+11 -3.767357423569e+11 -1.498348793898e+10  8.220079433634e+03  1.392407755782e+04  4.328826859317e+02
     567         2017J6  0.000000000000e+00  6.192816906239e+11 -3.891014558370e+11 -2.053947120507e+10  5.859829119031e+03  1.366694393287e+04 -1.106033766890e+03
     568         2017J7  0.000000000000e+00  6.285697363914e+11 -3.697574227878e+11 -1.705260803803e+10  8.503206127863e+03  1.276364994880e+04 -1.328669859731e+03
     569         2017J8  0.000000000000e+00  6.280252750391e+11 -3.750895511758e+11 -1.021891688345e+10  8.603893971168e+03  1.387593333739e+04  2.915494160435e+02
     570         2017J9  0.000000000000e+00  6.246904650895e+11 -3.701127793176e+11 -1.190561951568e+10  8.085718349299e+03  1.322198001304e+04 -1.138018368062e+03
     571           Ersa  0.000000000000e+00  6.403216653987e+11 -3.973435014859e+11 -1.119067599728e+10  9.096288048308e+03  1.103659747263e+04 -1.678277918470e+03
     572         2011J1  0.000000000000e+00  6.657633937123e+11 -3.661548894263e+11 -1.958937726953e+10  7.520089756417e+03  1.054890877995e+04  3.344484376294e+01
   55501         2003J2  0.000000000000e+00  6.510492049918e+11 -4.034219841363e+11 -3.148937933490e+09  4.505127825308e+03  1.100572806821e+04 -9.334554575404e+02
   55502         2003J4  0.000000000000e+00  6.286451486405e+11 -3.671436964294e+11 -3.092733102614e+09  8.332482416902e+03  1.268378160089e+04 -1.156534171358e+03
   55503         2003J9  0.000000000000e+00  6.257589312708e+11 -4.062328041351e+11 -1.930031732284e+10  5.430349885257e+03  1.329624119762e+04 -1.770435485803e+02
   55504        2003J10  0.000000000000e+00  6.208125229899e+11 -3.987635294423e+11 -8.594966421244e+09  5.327649543047e+03  1.337128544272e+04  3.417969979160e+02
   55505        2003J12  0.000000000000e+00  6.459227843503e+11 -4.076908016579e+11 -1.811809913372e+10  4.764565843256e+03  1.095892368264e+04 -1.137455369402e+03
   55506        2003J16  0.000000000000e+00  6.281696748525e+11 -3.672900581041e+11 -2.102435114592e+10  8.097272185471e+03  1.296145601486e+04  6.827070074266e+02
   55507        2003J23  0.000000000000e+00  6.260233208753e+11 -3.844987683966e+11 -1.902458969722e+10  6.072011177811e+03  1.451300884331e+04  1.009896983216e+03
   55508        2003J24  0.000000000000e+00  6.658992742914e+11 -3.931674573071e+11 -1.850013918696e+10  6.285973568846e+03  9.687598208726e+03  1.052920660419e+02
     599        Jupiter  1.898124199214e+27  6.426606744731e+11 -3.852542189747e+11 -1.277963312357e+10  6.559872731259e+03  1.182073214540e+04 -1.957740792099e+02
     601          Mimas  3.750937832221e+19  9.776085215338e+11 -1.118777417540e+12 -1.951215469861e+10 -9.419209560480e+02 -3.989330340129e+03  5.376059124392e+03
     602      Enceladus  1.080317842998e+20  9.780012544888e+11 -1.118905155992e+12 -1.948091665553e+10  7.894188180595e+03  1.741763345962e+04 -6.296470789276e+03
     603         Tethys  6.174428889675e+20  9.779231403437e+11 -1.118660505989e+12 -1.959882310282e+10 -2.811038730583e+03  1.203779839658e+04 -2.663251551758e+03
     604          Dione  1.095485422707e+21  9.775111858085e+11 -1.119111459518e+12 -1.932514608341e+10  1.412316856936e+04  5.032598517772e+01  2.195545332785e+03
     605           Rhea  2.306458585966e+21  9.782019791652e+11 -1.119149761085e+12 -1.936936726064e+10  1.141916094000e+04  1.242720417211e+04 -3.995343554466e+03
     606          Titan  1.345180465701e+23  9.766511821766e+11 -1.118321439752e+12 -1.964823452991e+10  4.242780372806e+03  2.164553885415e+03  2.020191245067e+03
     607       Hyperion  5.551142692610e+18  9.765518284763e+11 -1.119646468500e+12 -1.897078255899e+10  1.015507721473e+04  3.043987568670e+03  9.444347042472e+02
     608        Iapetus  1.805732030535e+21  9.741842623664e+11 -1.119001073209e+12 -1.872076908344e+10  6.971209071271e+03  3.241726728451e+03  2.893410337971e+02
     609         Phoebe  8.312480339703e+18  9.833257600127e+11 -1.104843280071e+12 -2.012471313283e+10  8.055095238559e+03  5.780562789109e+03 -5.431593793174e+02
     610          Janus  0.000000000000e+00  9.776386964158e+11 -1.118795800838e+12 -1.950344432696e+10 -2.038416659272e+03 -4.933699430055e+03  6.344130495457e+03
     611     Epimetheus  0.000000000000e+00  9.777032148350e+11 -1.118751693973e+12 -1.953212820848e+10 -7.782156910783e+03  9.804488143925e+02  3.725896015428e+03
     612         Helene  7.127936908454e+15  9.778646588814e+11 -1.119199296616e+12 -1.931497265131e+10  1.643550627433e+04  8.365028809738e+03 -2.361427490277e+03
     613        Telesto  7.191763812288e+15  9.776288456585e+11 -1.118640913622e+12 -1.958952884632e+10 -3.302065977232e+03  2.046247145681e+03  2.731511680321e+03
     614        Calypso  3.595881906144e+15  9.780589057915e+11 -1.118890493729e+12 -1.948838757230e+10  7.007879358570e+03  1.647615927193e+04 -5.465717831482e+03
     615          Atlas  0.000000000000e+00  9.776384164290e+11 -1.118822899078e+12 -1.948883117830e+10  3.067533800415e+02 -6.977102654815e+03  7.218853780298e+03
     616     Prometheus  0.000000000000e+00  9.778657095605e+11 -1.118964092601e+12 -1.943685612035e+10  1.804958940204e+04  1.654834236901e+04 -6.823673158671e+03
     617        Pandora  0.000000000000e+00  9.776528517810e+11 -1.118794773330e+12 -1.950504711944e+10 -3.239409737339e+03 -4.797840068390e+03  6.408313336430e+03
     618            Pan  0.000000000000e+00  9.778952344858e+11 -1.118856087143e+12 -1.949631861842e+10  3.270891767149e+03  2.111770824263e+04 -7.788421278348e+03
     619           Ymir  0.000000000000e+00  9.971313134075e+11 -1.138340461671e+12 -2.315462474849e+10  5.830443025382e+03  5.780421701771e+03 -3.243104059067e+02
     620        Paaliaq  0.000000000000e+00  9.949336017581e+11 -1.113277268976e+12 -7.160397459772e+09  6.381197131048e+03  7.085423999910e+03  1.143881055787e+02
     621         Tarvos  0.000000000000e+00  9.597073509914e+11 -1.112888677434e+12 -4.909297337626e+09  6.084100355054e+03  5.541847860323e+03 -1.562235901368e+02
     622         Ijiraq  0.000000000000e+00  9.815813402588e+11 -1.110178083607e+12 -3.035428409401e+10  5.506693603037e+03  6.785615137448e+03  6.282760744074e+01
     623       Suttungr  0.000000000000e+00  9.925850486939e+11 -1.132865601000e+12 -2.115349613308e+10  5.727566283622e+03  5.465297331273e+03 -2.839405224907e+02
     624         Kiviuq  0.000000000000e+00  9.691723159169e+11 -1.113867528102e+12 -1.636373078884e+10  5.476584779445e+03  5.507217935351e+03 -1.669525727100e+03
     625     Mundilfari  0.000000000000e+00  9.847135040090e+11 -1.139411683925e+12 -1.868200399388e+10  5.582883641370e+03  6.012710150888e+03 -5.974567088066e+02
     626       Albiorix  0.000000000000e+00  9.860017800571e+11 -1.134963411235e+12 -2.548771696902e+10  7.802085986900e+03  6.284387788224e+03 -1.107631748538e+03
     627         Skathi  0.000000000000e+00  9.897416577748e+11 -1.124985747200e+12 -2.438549201197e+10  6.612194466085e+03  4.707837979376e+03  7.756715355489e+01
     628       Erriapus  0.000000000000e+00  9.890851603734e+11 -1.122334620314e+12 -2.706803582916e+10  6.209886715397e+03  8.035155352549e+03 -6.318745881114e+02
     629        Siarnaq  0.000000000000e+00  9.815689996591e+11 -1.138976455530e+12 -3.618891753595e+10  7.515138810018e+03  6.496467222795e+03 -7.276829533312e+02
     630         Thrymr  0.000000000000e+00  9.995479379714e+11 -1.109608006329e+12 -2.168135998311e+10  7.547136534490e+03  5.544071887939e+03 -4.635020900063e+02
     631          Narvi  0.000000000000e+00  9.699542280583e+11 -1.133246880766e+12 -3.065687955580e+10  5.399602780767e+03  6.285504429777e+03 -1.111832371985e+02
     632        Methone  0.000000000000e+00  9.777836583456e+11 -1.118704739425e+12 -1.956490277590e+10 -7.133173875564e+03  8.090850040986e+03  4.756932195382e+01
     633        Pallene  0.000000000000e+00  9.779210029039e+11 -1.118753991797e+12 -1.955285226741e+10 -2.299193116671e+03  1.535609582671e+04 -4.263693430180e+03
     634     Polydeuces  0.000000000000e+00  9.774576833604e+11 -1.118679721047e+12 -1.954756400788e+10  9.673445207193e+02 -8.574614246741e+02  3.939367950758e+03
     636          Aegir  0.000000000000e+00  9.628925166191e+11 -1.129251872750e+12 -1.969206683401e+10  5.649020103745e+03  7.351699041140e+03 -3.765015401571e+01
     637       Bebhionn  0.000000000000e+00  9.663379343287e+11 -1.115266742961e+12 -2.284194692370e+10  6.452125778204e+03  4.841223148249e+03  8.733814104163e+02
     638      Bergelmir  0.000000000000e+00  9.585380886190e+11 -1.119715811590e+12 -1.374671356679e+10  6.971245680017e+03  7.623210835645e+03 -7.322939942969e+01
     639         Bestla  0.000000000000e+00  9.708150027159e+11 -1.116423437469e+12 -1.845892829564e+10  6.287802774415e+03  8.833215423608e+03 -1.760601828394e+03
     640       Farbauti  0.000000000000e+00  9.706477778556e+11 -1.104058979471e+12 -1.479740114196e+10  8.101125328508e+03  7.035419746291e+03  8.943970107697e+01
     641         Fenrir  0.000000000000e+00  9.651534077377e+11 -1.139885515333e+12 -1.746872781857e+10  5.833647080700e+03  7.001746471336e+03 -4.486684408971e+01
     642        Fornjot  0.000000000000e+00  9.997052967477e+11 -1.122665881366e+12 -2.376022102569e+10  6.302067444535e+03  5.065341772622e+03 -2.094163445941e+02
     643           Hati  0.000000000000e+00  9.695617571208e+11 -1.130460102651e+12 -1.551531060947e+10  5.071674983463e+03  7.000268676507e+03 -3.657878783741e+02
     644      Hyrrokkin  0.000000000000e+00  9.983507564265e+11 -1.121042164088e+12 -9.735912443555e+09  6.802238830934e+03  5.251619435073e+03 -1.197985855525e+02
     645           Kari  0.000000000000e+00  9.977475154199e+11 -1.124137199453e+12 -2.791814177816e+10  7.034816315564e+03  5.100454555545e+03 -1.398484563385e+02
     646           Loge  0.000000000000e+00  9.937141876034e+11 -1.129535701207e+12 -1.705492760236e+10  5.801500182373e+03  5.177369251628e+03 -1.074229195891e+02
     647          Skoll  0.000000000000e+00  9.902093416133e+11 -1.117765773179e+12 -2.393871825558e+10  7.670932033873e+03  4.702067226346e+03 -2.781842324950e+02
     648         Surtur  0.000000000000e+00  9.713999440740e+11 -1.087542696917e+12 -1.826912093665e+10  7.529345083617e+03  6.574522115119e+03 -5.886165037193e+02
     649          Anthe  0.000000000000e+00  9.778363055181e+11 -1.118715034309e+12 -1.956458220264e+10 -6.149059446272e+03  1.131093795927e+04 -1.739774922755e+03
     650       Jarnsaxa  0.000000000000e+00  9.992279161414e+11 -1.125187671322e+12 -1.464600419953e+10  6.451317754900e+03  5.226569335420e+03 -1.522229803926e+02
     651          Greip  0.000000000000e+00  9.923470933928e+11 -1.101749493892e+12 -2.182014712989e+10  7.751804024043e+03  5.853988694026e+03 -3.351975052772e+02
     652         Tarqeq  0.000000000000e+00  9.794304497649e+11 -1.137566211043e+12 -2.340980560929e+10  7.611599806040e+03  6.479641048883e+03 -1.398628659359e+03
     653        Aegaeon  0.000000000000e+00  9.779003891805e+11 -1.118793945138e+12 -1.952937712430e+10 -2.047654097771e+03  1.751820152461e+04 -5.387279318642e+03
     654          Gridr  0.000000000000e+00  9.874557896063e+11 -1.135303631772e+12 -1.485347047921e+10  5.701647210594e+03  5.464399334721e+03 -7.373827927689e+01
     655       Angrboda  0.000000000000e+00  1.000604839484e+12 -1.108712516305e+12 -2.062467235053e+10  7.235411374342e+03  5.379090391434e+03 -3.939145738713e+02
     656        Skrymir  0.000000000000e+00  9.575217169133e+11 -1.130450116983e+12 -1.904322442671e+10  6.649922587406e+03  7.539122320406e+03 -3.303718888605e+02
     657           Gerd  0.000000000000e+00  9.605799331463e+11 -1.093753801850e+12 -1.775351374769e+10  7.392709243006e+03  6.862861471874e+03 -4.705452198273e+02
     658        2004S26  0.000000000000e+00  9.936854915520e+11 -1.094014368247e+12 -2.322563192208e+10  7.664786140706e+03  5.897192705279e+03 -3.174756612239e+02
     659        Eggther  0.000000000000e+00  9.580387816828e+11 -1.121819115364e+12 -2.382937025427e+10  6.384253612327e+03  7.628312442653e+03 -3.912421184841e+02
     660        2004S29  0.000000000000e+00  9.762392178211e+11 -1.110551578676e+12 -2.514024629992e+10  4.848192119888e+03  6.320017105512e+03  9.093679965123e+02
     661           Beli  0.000000000000e+00  9.939841784881e+11 -1.125802254215e+12 -2.615818192518e+10  6.278468663964e+03  4.942316908258e+03 -1.508193697645e+02
     662        Gunnlod  0.000000000000e+00  9.653669420729e+11 -1.099466532144e+12 -2.116202241040e+10  7.511806573039e+03  7.188420661507e+03 -8.130427585446e+02
     663        Thiazzi  0.000000000000e+00  9.906510799767e+11 -1.108071177135e+12 -1.424675645103e+10  8.046033581068e+03  5.469778592032e+03  5.974100759253e+01
     664        2004S34  0.000000000000e+00  9.833205779391e+11 -1.090150292185e+12 -2.512776776667e+10  7.666013088125e+03  6.053599446589e+03 -5.002017352029e+02
     665        Alvaldi  0.000000000000e+00  1.001571749538e+12 -1.121354849820e+12 -1.992585022769e+10  6.809204951187e+03  5.137156164406e+03 -3.197329479248e+02
     666        Geirrod  0.000000000000e+00  9.904455252473e+11 -1.146910850263e+12 -2.662791833617e+10  5.940272115070e+03  6.170039526743e+03 -6.513680365600e+02
   65067        2004S31  0.000000000000e+00  9.757682559192e+11 -1.132756901980e+12 -2.211381119244e+10  7.995263858339e+03  6.733010370290e+03 -1.561127896920e+03
   65070        2004S24  0.000000000000e+00  9.834891894405e+11 -1.101119522411e+12 -5.929207588770e+09  5.546501599071e+03  6.814853014726e+03 -4.677438158340e+02
   65077        2004S28  0.000000000000e+00  9.960560843302e+11 -1.104690068328e+12 -1.615082298885e+10  7.351802372006e+03  5.293704789712e+03 -4.969973504821e+02
   65079        2004S21  0.000000000000e+00  9.700366044583e+11 -1.089503752428e+12 -1.280426012338e+10  7.535567730511e+03  6.613317184004e+03 -4.432986476889e+01
   65081        2004S36  0.000000000000e+00  9.483415066454e+11 -1.135917709680e+12 -1.217719973465e+10  6.144708123944e+03  6.635824862164e+03 -7.188383631186e+01
   65082        2004S37  0.000000000000e+00  9.809428987126e+11 -1.112208566818e+12 -1.731085452397e+10  9.146860390604e+03  5.070515143549e+03 -6.128492002731e+02
   65084        2004S39  0.000000000000e+00  9.642520259486e+11 -1.137278728094e+12 -2.252707590001e+10  5.639983759323e+03  6.956315314161e+03 -1.496635479380e+02
   65085         2004S7  0.000000000000e+00  9.805144073286e+11 -1.092371920717e+12 -2.676765248847e+10  7.628992377299e+03  6.641719633245e+03 -4.471007537216e+02
   65086        2004S12  0.000000000000e+00  1.002247830111e+12 -1.110290670809e+12 -2.511655862849e+10  6.902278140492e+03  5.412582345356e+03 -1.684308278290e+02
   65087        2004S13  0.000000000000e+00  9.985685056371e+11 -1.107621572028e+12 -2.179294969536e+10  7.160969649827e+03  5.391909177220e+03 -5.902340496408e+02
   65088        2004S17  0.000000000000e+00  9.951410718737e+11 -1.104109472537e+12 -2.015164590970e+10  7.544127763383e+03  5.539594783787e+03 -1.386558151988e+02
   65089         2006S1  0.000000000000e+00  9.979291718393e+11 -1.116741499231e+12 -2.176888857210e+10  6.915277525405e+03  5.162602222496e+03  1.522365076501e+02
   65090         2006S3  0.000000000000e+00  9.843380337210e+11 -1.131995096526e+12 -2.635329458387e+10  5.678816442561e+03  4.990674015264e+03 -3.975015539643e+02
   65091         2007S2  0.000000000000e+00  9.651369602633e+11 -1.134449669975e+12 -2.062661056203e+10  5.812347063656e+03  7.065740897177e+03 -3.890981105018e+02
   65092         2007S3  0.000000000000e+00  9.629954025265e+11 -1.125867541035e+12 -2.031236616034e+10  6.195463053665e+03  7.860168575812e+03 -3.620408183685e+02
   65093         2019S1  0.000000000000e+00  9.695163129127e+11 -1.114858627519e+12 -2.032944438765e+10  7.276738936833e+03  4.669077526576e+03  9.605462859070e+02
